科学家,句子编号,句子,情感得分,情感类别
居里夫人,1219,"她认为自 己精通法文,她错了;常有整个句子因为说快了听不清楚",0.8015,正面
居里夫人,1220,"她认为 自己受过充分的科学教育,能够轻易地跟上大学的功课;但是她在 普沙兹尼士附近斯茨初基那个乡下地方的家庭女教师房间里独 自进行的研究,与斯可罗多夫斯基先生通信得来的知识,在工农 业博物馆里碰运气作的试验,不能代替巴黎中学毕业生的扎实的 教育,玛丽发现她在数学和物理学知识上有极大的缺陷,为了要得 到她时时刻刻羡慕着的理学士的华贵头衔,她必须怎样努力用 功啊! 今天是保罗 阿佩尔讲课,解释很清楚,说法很别致",1.0,正面
居里夫人,1221,玛丽到 得很早,0.7852,正面
居里夫人,1222,"十二月的微弱光线,照着那前后座位排得一行比一行高 的梯形教室,她选了下面一个离教授座位很近的座位,有条不紊地 摆好笔和灰色布面笔记本,马上就要用她那整齐好看的字在上面 记笔记了",0.9999,正面
居里夫人,1223,"她先静下心来,集中注意力,周围越来越大的闲谈声音, 她简直就没有听见",0.8682,正面
居里夫人,1224,"教授一进来,闲谈就突然停止了",0.6757,正面
居里夫人,1225,"某些教授能够造成紧张的寂静,这真是可惊 青年们都低 着头,整齐地记录那个学者在黑板上写的方程式,智力的工作使他 们那些好看的脸显出皱纹",0.9999,正面
居里夫人,1226,这里只有热心求学的学生,0.949,正面
居里夫人,1227,"让开,不 李 普 曼 ( 1B451921), 法国物理学家",0.737,正面
居里夫人,1228,"自1882年起任索尔本教授,1908年 获得诺贝尔奖金, 要拦数学的路! 阿佩尔穿着笔挺的礼服,留着方形胡须,漂亮极了",0.9985,正面
居里夫人,1229,"他的平静 语音略带一点阿尔萨西亚地方的重音, 一个字一个字地说着",0.6654,正面
居里夫人,1230,"他的论证极简洁明了,极清楚,似乎能够避开各种险境,并且能够 随意把世界缩小",0.9941,正面
居里夫人,1231,"他镇静地而且有力地在知识上最不容易捉摸的 区域里冒险,玩弄着数字,玩弄着星辰",0.9026,正面
居里夫人,1232,"因为他敢用想象力,他总 是以极自然的语气说话,说话时作的姿势自在得象一个大财主: 我拿起太阳来,再扔出去 这个波兰女子坐在凳子上,脸上带着赞赏的微笑,她那饱满的 宽宽的前额下面,极浅的灰色眼睛发出幸福的光芒",0.208,负面
居里夫人,1233,"怎么会有人 觉得科学枯燥无味呢?还有什么东西比支配宇宙的不变定律更醉 人?还有什么东西比发现这些定律的人类智慧更神妙?这些非凡的 现象,以和谐的原则彼此联系;这种次序,表面上无次序而实有次 序;与它们相比,小说显得多么空虚,神话显得多么缺乏想象力 啊! 这个青年女子的灵魂中涌现一种冲动,要向那无穷无尽 的知识前进,要向物质和物质的规律前进;只有爱的感觉能与她这 种感觉相比拟",1.0,正面
居里夫人,1234,"我拿起太阳来,再扔出去 听见一位安详庄严的学者说这样短短的一句话,以前那些年 的挣扎和受苦都是值得的了. 玛丽感到幸福极了. 卡西密尔 德卢斯基(布罗妮雅的丈夫)写信给他的岳父斯 可罗多夫斯基先生: 德意志路九十二号, 阿尔萨西亚,法国东北部地区阿尔萨斯的旧名,以产铁著名",1.0,正面
居里夫人,1235,"门诊时间由一时至三时, 星期一和星期四由七时至八时免费门诊",0.3311,负面
居里夫人,1236,亲爱而且尊敬的先生: 我们这里一切都好,0.9198,正面
居里夫人,1237,"玛丽小姐学习很认真,差不多把全部 时间都用在索尔本,我们只在晚餐时候见面",0.9143,正面
居里夫人,1238,"她是一个独立性很 强的青年女子,虽然您把她交给我照管,给我正式权力,但她对我 既不表示尊敬也不表示服从,而是嘲笑我的权威和我的郑重,把它 们视为敝屣",0.9994,正面
居里夫人,1239,"我希望能使她明白道理,可是一直到现在,我的教师 才干并没有显出什么效力;虽然如此,我们彼此极能了解,住在一 起也极其和气",0.1002,负面
居里夫人,1240,"我等布罗妮雅回家,等得不耐烦了",0.9084,正面
居里夫人,1241,"我的年轻夫人似乎并不 忙着回来,家里很需要她,并且极盼望她",0.8415,正面
居里夫人,1242,"玛丽小姐身体很好,脸色极佳,并以附闻",0.6856,正面
居里夫人,1243,这是德卢斯基大夫第一次报告他的妻妹的情形,0.5287,中性
居里夫人,1244,"布罗妮雅在 波兰盘桓了几个星期,嘱咐他在她离开的期间内,先把玛丽安置在 德意志路;用不着说,这个好讥嘲的青年把玛丽接待得极好",0.1738,负面
居里夫人,1245,"亲爱 的布罗妮雅在巴黎所有的波兰亡命者中,选上了最漂亮、最聪明、 最活泼的一个,他的活动能力真是过人!卡西密尔 德卢斯基在彼 得堡、敖德萨、华沙求过学,因为有同谋暗杀亚历山大二世的嫌疑, 不得不逃出俄罗斯,先在日内瓦当革命政论家,后来到巴黎就学于 政治科学学校,接着又学医,末了当了大夫",1.0,正面
居里夫人,1246,"他在波兰某处有一 个富裕的家庭,在法国外交部的案卷里有一份沙皇警察署授意的 文件这个到霉的文件阻碍着他,使他永远不能取得入籍和在 巴黎定居的权利",0.9997,正面
居里夫人,1247,"布罗妮雅回到家里的时候,她的丈夫和妹妹都欢呼迎接;家里 真是刻不容缓地需要这个富有经验的主妇来重新料理家务",1.0,正面
居里夫人,1248,"在她 99. 到后几小时,这套在三楼上的住房它的宽大阳台朝着德意志 路上的树木就又有了秩序,食物又有了滋昧,灰尘都不见了, 市上买来的花插在花瓶里",0.1201,负面
居里夫人,1249,"布罗妮雅真有组织天才! 他们离开巴黎市中心,到布特萧蒙公园附近的拉维垒特路租 房,也是她的主意",0.9791,正面
居里夫人,1250,"她借了一笔小款子,秘密地到几个拍卖行去了 几次,在一个晴朗的早晨,这所住房里就摆满了雅致的威尼斯家具 和一架立式钢琴,挂着一些好看的帷幕,家庭气氛形成了",0.9893,正面
居里夫人,1251,这个年 轻妻子同样巧妙地安排好每人的时间应该如何分配,0.9899,正面
居里夫人,1252,"在一定的时 间内,诊病室给卡西密尔用,他在那里看外科病人 由各屠宰场 来的屠夫;在另外的时间内,布罗妮雅在里面看妇科",0.7527,正面
居里夫人,1253,"这一对夫妇 工作极勤,由一家跑到一家,去看他们的病人 但是到了晚上,点着了灯,他们就把一切忧虑扔得远远的",0.222,负面
居里夫人,1254,"卡 西密尔 德卢斯基喜欢娱乐,连最费力的劳动,极窘迫的拮据,都 不能使他去掉他的活泼和他好戏弄的脾气",0.8905,正面
居里夫人,1255,"过了一天很长而且 辛苦的日子之后,有时候他设法到戏院去玩一晚上,坐最便宜的位 子;假如没有钱,他就自己弹钢琴,因为他弹得极好",0.886,正面
居里夫人,1256,"时间在过去, 不久就有朋友波兰侨民中的青年夫妇们 在门前按铃,这 些人知道永远可以到德卢斯基夫妇家里去.布罗妮雅走开一下, 再回来,热茶就在冒着汽,而桌子上在果汁和清水之间,就有糕饼 出现,这是这位女大夫今天下午在看两个病人之间,匀出工夫来 做 的",1.0,正面
居里夫人,1257,"有一晚,玛丽在这所住房尽头的一间小屋子里,正低头看书, 预备用功半宵,她的姐夫突然闯进来",0.4426,中性
居里夫人,1258,"穿上大衣,戴上帽子,快!我有几张招待券,咱们听音乐 会去! 但是 没有什么但是!这是我告诉过你的那个波兰钢琴家,票卖 100 得很少,我们必须去凑数,给这个可怜的孩子捧场",0.9599,正面
居里夫人,1259,"我已经征 募了一队志愿兵,我们必须去给他鼓掌,一直到拍裂了我们的手为 止,使这个音乐会无论如何显得很成功而且你还不知道他弹 得多好呢! 德卢斯基这个身材高大、肤色黝黑、留着胡须的家伙,黑色眼 晴闪着愉快的光芒;他的强迫力量是无法抵抗的",0.9999,正面
居里夫人,1260,"屋门一响,这三个青年人冲下楼梯,在街上尽力快跑,赶上那高头 大马刚刚拉来的公共马车",0.241,负面
居里夫人,1261,"稍过一会,玛丽坐在空着四分之三的埃哈堂里;台上出现一个 瘦长的人,脸相很特别,头发是红色兼紫铜色,象是一圈光轮般的 火焰",0.2686,负面
居里夫人,1262,"他走近钢琴,李斯特、舒曼、萧邦都在他那灵巧的手指 下复活了",0.8294,正面
居里夫人,1263,"他的神态高傲而且尊贵,他那受了灵感的眼睛望着远 处",0.8074,正面
居里夫人,1264,"玛丽入迷地听着这个了不起的弹奏者,他身穿磨得发亮的衣 服,在差不多全空的座位之前,并不象一个初次登台的无名艺术家 的神气,而象一个皇帝,象一个天神",0.9956,正面
居里夫人,1265,"后来这个音乐家有时候在晚间到德意志路去,挽着一个极美 好的青年女子-高尔斯卡夫人,他爱上她,后来和她结了婚",0.9949,正面
居里夫人,1266,他 毫不悲愤地谈到自己的困苦生活、自己的失望和奋斗,0.9305,正面
居里夫人,1267,"布罗妮雅、 玛丽和高尔斯卡夫人在一起追溯已往,布罗妮雅回想到高尔斯卡 夫人在十六岁的时候,曾陪伴她们的母亲斯可罗多夫斯卡夫人去 旅行疗养",1.0,正面
居里夫人,1268,"布罗妮雅笑着说:回到华沙的时候,母亲说她再不敢 带你到那些温泉疗养地去了,因为你太美了! 这个头发象火的青年人忽然极想音乐,就中止了谈话,弹出几 个和弦来",0.7485,正面
居里夫人,1269,"于是,德卢斯基那架平平常常的立式钢琴,象受了魔力 李斯特(18111886),匈牙利作曲家、钢琴家和指挥",0.3665,负面
居里夫人,1270,"舒曼(18101856),德国作曲家、音乐评论家",0.9505,正面
居里夫人,1271,"萧邦(18101849),波兰作曲家、钢琴家",0.6634,正面
居里夫人,1272,"的作用,忽然变成一个极出色的乐器",0.8773,正面
居里夫人,1273,"这个钢琴家在挨饿,长得很动人",0.9609,正面
居里夫人,1274,"他在恋爱,激动不安;他快 乐而又不幸",0.9582,正面
居里夫人,1275,"他后来成为一个天才的演奏能手,而且有朝一日,他在解放了 的、重新建设了的波兰当了总理",0.9037,正面
居里夫人,1276,他的名字是依格纳茨 巴德列夫斯基,0.4233,中性
居里夫人,1277,玛丽热烈地投向新生活为她提供的一切,0.9655,正面
居里夫人,1278,"她如饥似渴地用功 着,并且发现有同伴的愉快,发现大学学习造成的团结一致的愉 快",0.9823,正面
居里夫人,1279,"但是她仍很羞怯,不敢与法国人结交,而只与自己的同胞为 伍",0.9293,正面
居里夫人,1280,"两个数学家克拉斯科夫斯卡小姐和迪金斯卡小姐,莫兹 大夫,生物学家达尼什,斯塔尼斯拉斯 扎拉伊他后来娶了海 拉,成了斯可罗多夫斯基家里的人和年轻的吴哲其耶贺夫斯 基未来的波兰共和国总统!都成了她的朋友;这些波 兰侨民在拉丁区中成了自由波兰的一个小岛",0.9992,正面
居里夫人,1281,"这些贫穷的青年人组织一些聚会和圣诞夜餐会, 一些好意的 厨子给夜餐会做华沙菜:浅紫色的热巴尔什茨,蘑菇白菜,塞肉的 白斑狗鱼,罂粟子糕,几杯伏特加,很浓的茶还有戏剧表演, 由一些业余演员表演喜剧和正剧",0.9993,正面
居里夫人,1282,"这些晚会的节目单当然是 波兰文印的!用象征的图画作装饰:在白雪覆盖的原野上有一 依格纳茨 巴德列夫斯基(1860一1941),波兰钢琴家和作曲家",0.8316,正面
居里夫人,1283,曾为谋求 波兰成为独立的主权国家而从事政治活动,0.997,正面
居里夫人,1284,1919年1月至11月任波兰共和国政府总 理兼外交部长,0.0077,负面
居里夫人,1285,"1922年以后恢复音乐生活. 吴哲其耶贺夫斯基(1869一?),波兰经济学家和政治活动家",0.9938,正面
居里夫人,1286,"1892年因政 治活动被迫离开波兰,1906年回国,1914至1918年领导一个团体赞助联军,1919至1920 年在波兰政府中任内政部长,1922至1926年任波兰总统,1926年5月毕苏斯基发动武 装政变,被迫去职",0.1015,负面
居里夫人,1287,"巴尔什茨,波兰一种汤菜",0.632,正面
居里夫人,1288,"伏特加,用裸麦、大麦或马铃薯等酿造的俄国白酒",0.1803,负面
居里夫人,1289,"所茅屋;底下有一个顶阁,里面有个沉思的男孩在低头看书未 了是个圣诞老人由烟囟向一个实验室里倒科学书籍",0.9907,正面
居里夫人,1290,"前面是一个 空钱袋,一些老鼠正在咬它 玛丽参加了这些庆祝",0.0374,负面
居里夫人,1291,"她没有工夫学扮演或在喜剧里担任角 色,可是在雕刻家瓦新科夫斯基举办的爱国晚会中,她被选为舞台 造型《波兰打破枷锁》的主角",1.0,正面
居里夫人,1292,"那天晚上,这个严肃的女学生成了一个没有人认识的女子",0.8559,正面
居里夫人,1293,"她穿了一件老式的礼服,周身垂着民族色彩的长纱,金色头发从她 那斯拉夫式颧颊的坚定的脸庞两边披下来,随意地垂在她的两肩, 那些波兰亡命者,在这折纹重叠的石榴色布料的衣裳里看见了他 们种族的形象",0.9864,正面
