科学家,句子编号,句子,情感得分
何泽慧,2914,"但就在当天,科学院一位领导来考 察,路过二楼走廊,看到会议室门口张贴 的中国科学院高空气球工作会议的小 条时,很生气,厉声斥责高能所领导,为 什么不集中力量确保高能加速器建设任 务,搞什么气球?高能所领导一时压力很 大",-1.5
何泽慧,2923,"每当遇到这种情况, 何泽慧传 何先生从不指责大家,常常会幽默地说:看来我不该来,我不来,你们都成功 了,我一来,你们就失败了",-0.3333
何泽慧,2925,"飞行失败会使参加 实验的人员感到沮丧,情绪低落,但经何先生这么一说,大家郁闷的心情立即得 到了缓解",-1.0
何泽慧,2942,"为允许我们研制气球,高能所 领导受到有关业务领导的批评,认为是不务正业",-1.0
何泽慧,2944,"在最困难的时期,钱先生和何先生多次到气球发放现场鼓励我们",-2.5
何泽慧,2945,"80年 代初,我在英国访问工作两年期间,很担心小组的年轻成员们能不能成功地进 入陌生的天文领域",-0.25
何泽慧,2955,"2001~2009年,姜鲁华任高能所粒子天体物理中心主任期间,何泽慧多 次问他中心在科研上还有什么困难?姜鲁华提出: 一是加大对羊八井宇宙线观 测站的设备与资金的投入,以增强我国宇宙线研究的综合实力;二是促进我国 第一颗空间天文卫星硬X 射线调制望远镜卫星尽快立项",-1.0
何泽慧,2956,下文是何泽慧为此工作立项问题给中国科学院领导写的信,-1.0
何泽慧,2958,"路甬祥院长,白春礼、江绵恒副院长: 感谢新年期间院长代表院领导来家看我,当时我向路院长转交了一份高能 所关于空间硬 X 射线望远镜HXMT 立项问题的情况反映",-1.0
何泽慧,2979,"即使在条件十分恶劣的逆境中,她也不忘科研",-1.8
何泽慧,2997,"在何先生手下工作,开始常有委屈之感,感到何先生对男同学较宽容、客 气,而对我却那么厉害,心想:我其实比他们做得还好呢,怎么何先生不批 评他们而批评我?1959年国庆十周年401学术报告会上让我做裂变中子平 均数测量的报告,有众多苏联专家在场",-1.0
何泽慧,2999,"谁知会后何先生却严厉地批 评我:你为什么那么不谦虚?!专家提问你都说自己早已考虑到了,你有什 么可骄傲的!专家向你提一个问题,你要想到自己有100个问题她越说 越生气,我委屈得几乎快哭了出来",-0.5
何泽慧,3056,"不料从一部大门往外走的时候,不幸正好遇到了何先生正要进门",-1.0
何泽慧,3058,"何先生没有责备我,而是温和地劝说:年轻人,不要故步自封,要 扩大知识面,多听就好了",-1.0
何泽慧,3065,"一个问题自以为理解了, 但要讲出来,就会发现自己还没有彻底懂",-1.0
何泽慧,3066,我的第一个报告的题目是:核乳 胶的显影定影处理问题,-1.0
何泽慧,3067,"因为以前我们只用厚50微米的薄乳胶,现在要做 400~500微米的厚乳胶,必须解决显影定影问题",-1.0
何泽慧,3073,"还好, 第二天,何先生大人不计小人过,没有生气",-1.0
何泽慧,3103,"目前与长远的关系问题,在原子能院,也可以说是任务与学科的关系问 题",-1.0
何泽慧,3141,"条件差,做工作有一定的困难,但在困难条件下,能 够自己动手,因陋就简,做出成绩来,这才能真正地培养出人才来",-0.3333
何泽慧,3169,"科学上的创造性,应当根本地表现为提出自己的问题尔后去 解决它,而不只是跟在别人(或文献)提出的问题后面",-1.0
何泽慧,3198,"何泽慧从小就养成了剪报的习惯,民协上学时作文有点困难,何泽慧就把 报上登的《小学生如何做作文》等资料剪下来,周末回家带给她",-0.8
何泽慧,3203,"正是家里这些古今中外 的精神食粮,使我们对知识产生了浓厚的兴趣,在十年文化大革命的混 乱时期里走着艰苦自学的路",-1.0
何泽慧,3212,"思进回忆:我初次走出学校门,长期远离父母进入农村社会,时常遇到 一些困难和矛盾(例如在劳动与学习的关系上,在交友问题上,等等)",-1.0
何泽慧,3213,"在我 向父亲倾诉后,他写道:你最根本的还是怎么对待脑力劳动和体力劳动的问 题,因而产生了不少烦恼、冲动希望你冷静一下,不要太伤心",-0.3333
何泽慧,3217,"为此,父亲又连写了几封长达十页的信,反复帮我分析问题, 一个主题始终 是:我们过去曾经多次告诉你,一个人的将来主要靠自己,你在这方面总是 图11 - 1 钱民协(左二)、钱祖玄(左三)在延安地区宜川县云岩公社云岩大队插队 劳动,1971年夏 有不少幻想",-1.0
何泽慧,3221,"这么多年了,每当我遇 到困难时,就想到父母的这些教诲",-1.0
何泽慧,3322,"她们说,去年她们将《关于中国原子能科学 研究院女高级技术人员退休问题的报告》送交全 国政协七届一次会议后(作为全国政协七届一次 会议1915号提案的附件),该院高级技术人 员男60女55退休的局面非但没有得到改变, 今年年初院里反而又作出决定,对年满55岁, 包括少数去年获得延长机会的女高级技术人员实 行绝对一刀切",-1.0
何泽慧,3335,"温家宝就说:何先生您这个意见很重要,但这是我们的立法 问题,我可以把您的意见带回去,向人大、妇联反映",-1.0
何泽慧,3336,"这个问题不只是您,还 有其他的人提出,这是有道理的",-1.0
何泽慧,3350,"那次何泽慧向温家宝提了一个问题,即搞 科研工作,退休年龄不能一刀切,一方面是女的不能一刀切,另外就 是男的也不能一刀切",-1.0
何泽慧,3367,"他们异地通信几百封,讨论粒子物理的理论问题,用 业余时间做出了有价值的物理成果,得到国内外的认可",-1.0
何泽慧,3393,"在基地展馆的签名簿上留名,就碰到了这样的问题,结果是我们同去的 人都签上了自己的名字才解决了问题",-1.0
何泽慧,3395,"1996年的那次宇宙线会议,她 就是与我们一起坐着夜间长途卧铺汽车从昆明去的大理,那是老式的像解放牌 汽车那样的长途载客车改装的,两个人的铺位可以连在一起,每人的空间就刚 刚像肩膀那么宽,一路巅过去,就连我这个刚过五十岁的人都感到很不舒服, 已经八十出头的何先生丝毫没有埋怨,还美美地睡了一觉",-1.0
何泽慧,3396,"我们在到达昆明 后,曾有人提醒我,为什么不把何泽慧院士来昆明和大理的事向云南省有关部 门报,至少可以解决她的接待和用车问题",-1.0
何泽慧,3440,我感到很失望,-1.5
何泽慧,3461,"何先生认真细致地读完这本书,又继续找该 书列出的有关参考文献,以便更加深入地追 查、搞清问题",-1.0
何泽慧,3701,"4月16日,钱三强出席并主持原子能研究所所长、室主任联席会议,研 究讨论所内的体制改革问题",-1.0
何泽慧,3703,"6月,苏联政府单方面撕毁协议,撤走专家,使我国正在开展的尖端技术 项目处于困难境地",-1.0
何泽慧,3720,"几年之后,我国就有了自己的 中子标准,并用以解决了一系列实用问题",-1.0
何泽慧,3906,"科学上的创造性,应当根本地表现为提出自己的问题尔后去解决 它,而不只是跟在别人(或文献)提出的问题后面",-1.0
何泽慧,3932,"春节期间,中国科学院院长路甬祥看望何泽慧,何泽慧转交一份高能所关 于空间硬X 射线望远镜HXMT 立项问题的情况反映,并给科学院领导写信呼 吁立项",-1.0
卡塔林·考里科,82,谁能责怪你 呢?她只是坐在那里,-1.0
卡塔林·考里科,88,这些问题都不重要,-1.0
卡塔林·考里科,177,"当下的日子可能很艰难, 但他经历过更糟糕的时候",-1.25
卡塔林·考里科,288,"在某个时候,父亲终于放弃了,他继续他的创作,不再操 心我们了",-1.0
卡塔林·考里科,339,"在我父亲 的整个童年时期,饥饿如影随形,困扰着每个人",-1.0
卡塔林·考里科,413,"丈夫在远方死去 的消息令她绝望,她举枪自杀,留下了5个孩子,大的15岁,小的 才8岁",-1.0
卡塔林·考里科,431,"形势最糟糕的时候,我母亲(仍坚持在药房工作)与她的姐妹 和母亲一起躲在邻居家的地窖里",-0.75
卡塔林·考里科,479,"但我怀疑,在这个玩笑的背后是真切的担忧",-1.0
卡塔林·考里科,483,"我父亲还对一件事不满,一切都开始显得实用、功利和廉价",-1.0
卡塔林·考里科,491,"我父亲也讨厌合作社的会议,认为那是浪费时间",-1.0
卡塔林·考里科,497,"世界可能陷入了一场意识形态之争,但我父亲 操心的是近在眼前的问题",-1.0
卡塔林·考里科,521,"他们 还充当社区成员的早期预警系统,以防麻烦发生",-1.0
卡塔林·考里科,525,"但在那些艰难的日子里,走上街头就等于煽动叛乱",-1.0
卡塔林·考里科,548,"这种事在今天是绝无可能的,但我发誓:那年头,九岁的孩子品尝 葡萄酒是再正常不过的事情! 是的,那些年的生活是艰苦的",-1.0
卡塔林·考里科,549,"但生活中不仅仅有艰苦,事实 上,艰苦甚至不是最主要的内容",-1.0
卡塔林·考里科,550,"即使在最匮乏、最困难的岁月 里,我也一直拥有许多许多",-2.5
卡塔林·考里科,611,"1953年,在某种程度上,为了解决这个问题, 匈牙利宣布堕胎非法,并推出一系列鼓励生育的政策",-1.0
卡塔林·考里科,614,"那些年里 , 当一名妇女真的生了个孩子时 , 公开的庆祝活 动往往会因真切的焦虑而降温: 她如何喂饱多出来的这张嘴?她 怎样才能负担得起衣服、 书籍、 鞋子等所有这些物品的费用 , 买 得起孩子需要的所有东西? 对于学校来说,婴儿潮带来了不同的挑战:学生太多了",-1.0
卡塔林·考里科,632,"疫情暴发时,人人恐惧,病例难以预测",-1.0
卡塔林·考里科,633,"儿童可能不会出现任何症 状,也可能会表现出感染许多其他病毒的典型症状:发热、头痛、 疲劳、胃部不适",-1.0
卡塔林·考里科,637,"为什么有些孩子会毫发无 伤地康复,另一些孩子却再也不能走路了?为什么有的人只是发低 热,有的人却终生瘫痪? 家长们始终生活在对脊髓灰质炎的恐惧之中",-1.0
卡塔林·考里科,643,"在余生中,他腿上戴着支架,行走艰难",-1.0
卡塔林·考里科,648,每个人都害怕,-1.0
卡塔林·考里科,672,"我认为政府在鼓励这样做,但没有人抱怨政府过度 干预",-1.0
卡塔林·考里科,696,"我当时八岁,很害怕, 很想念父母",-1.5
卡塔林·考里科,698,"我躺在一张铁床上,透过 玻璃窗看着医务人员,害怕他们回到我的床边来采集我的血液样本 那是令我恐惧的时刻,一次又一次地到来",-1.0
卡塔林·考里科,699,"我讨厌抽血的感觉、抽血的场景,连想都不能 想",-1.0
卡塔林·考里科,709,"我母亲很担心,我知道",-1.5
卡塔林·考里科,714,"不幸 的是,此刻我母亲唯一真正知道如何解决的问题,唯一感觉在她控 制范围内的事情就是我,所以我就成了她为之努力的焦点",-0.3333
卡塔林·考里科,717,"仿佛只要听妈妈的话,做正确的事,我的所有问题都 会消失她的所有恐惧就会随之消失",-1.0
卡塔林·考里科,718,"16岁时,我的体重终于开始增长了,但我一生都为健康问题所 困",-1.0
卡塔林·考里科,720,"然而,随着年 龄的增长,问题越来越复杂",-1.0
卡塔林·考里科,818,"源于我高中岁月的三大影响 一 你怎么想,卡蒂?眼前的这位老师,也就是刚才提出这个 问题的老师,一脸严肃,但眼神明亮而好奇",-1.0
卡塔林·考里科,824,"托特先生刚才问我的问题涉及圣捷尔吉的一句话: 在研究生 命时 ,你不断地从较高的层次简化至较低的层次 ,在沿途的某个 地方 , 生命渐渐消逝 , 只留给你两手空空",-1.0
卡塔林·考里科,850,我怎么想? 我不记得那天我是如何回答他这个问题的,-1.0
卡塔林·考里科,868,"1925年,谢耶还是一名医学生,年仅18岁,他在教科书上学到 了很多关于解剖学和疾病进展的事实,当时他观察到了一个古怪的 现象",-1.0
卡塔林·考里科,869,"今天的人们如果到网上查询疾病的症状,一定也会注意到这 个现象:许多不同的疾病都会表现出一系列相同的症状",-1.0
卡塔林·考里科,870,"疼痛?关节痛?发热?肠胃不适?食欲不振?舌苔厚腻?精神 不振?可能有很多原因急性的病毒感染、慢性疾病,或是绝症",-1.0
卡塔林·考里科,871,"谢耶想知道,为什么没有人研究过疾病综合征",-1.0
卡塔林·考里科,877,"(有时,他似乎是在说,最重要的问题是由局外人提出的",-1.0
卡塔林·考里科,878,") 而是因为,谢耶似乎理解我想要如何去思考,如何去界定一个 大问题,然后开始系统地、有逻辑地聚焦于清晰而具体的答案",-1.0
卡塔林·考里科,879,"谢 耶在书的开头指出,大自然很少回答问题,除非问题是以实验的 形式向她提出,那么她可以回答是或否",-1.0
卡塔林·考里科,880,我一遍又一遍地读这句 话:问题以实验的形式她可以回答是或否,-1.0
卡塔林·考里科,882,"从许多这样的问题中,从许多是或否的答案中,一张拼图逐渐 形成",-1.0
卡塔林·考里科,884,"有幸也好,不幸也罢,我确信我就是谢耶所说的人之一",-1.0
卡塔林·考里科,885,"我确 信我可以我必须用一生的时间耐心地解决技术问题,做无数个 实验",-1.0
卡塔林·考里科,887,"但也许有 一天我可以向宇宙提出问题,也就是说,设计一些实验",-1.0
卡塔林·考里科,896,"遭遇挫折或失败时,不要责怪别人;责怪别人会让我们只盯 着那些我们无能为力的事情",-1.0
卡塔林·考里科,913,"他会问几个问题,边听嫌疑人的谎言边点头,看似一无所知地 眨着眼睛",-1.0
卡塔林·考里科,932,你一次问一个问题,-1.0
卡塔林·考里科,947,"但我不这样做,我不关心衣着现在仍然不关心",-1.0
卡塔林·考里科,961,"有时,数学老师会把一个问题 写在黑板上,给我们几分钟的时间独立解题",-1.0
卡塔林·考里科,1030,"不对,我一点儿 都不喜欢他",-1.0
卡塔林·考里科,1074,"筋疲力尽的我终于松了一口气,又开始忧虑起下一步 参加塞格德大学的入学考试",-1.0
卡塔林·考里科,1091,这个人失败了,-1.0
卡塔林·考里科,1126,"紧密包裹在细胞核内的DNA中的信息到底是如何触发细胞核外 蛋白质的合成的呢?一个本身惰性的蓝图,从来也不会离开细胞 核,却能够让细胞完全不同的部分发生某些事情?在我出生时,这 个问题仍然是一个谜",-1.0
卡塔林·考里科,1131,"但到了1960年,在经历一系列失败之后,两项独立的实验证实 了巴斯德研究所的研究人员的假设:事实上,确实存在一种暂时的 信使,将遗传信息从DNA传送到核糖体,并在核糖体上转译为蛋白 质,然后信使就消失了",-1.0
卡塔林·考里科,1173,"此外,我是一个讲逻辑的、关注具体问题的思考 者,不擅长比喻或无关的描述",-1.0
